ID,Время создания,Время изменения,Ваш пол,Сколько вам лет?,"Укажите тип населённого пункта, в котором вы проживаете.",Источник ответов,Кого бы вы НЕ хотели видеть своим соседом? / Наркозависимого,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой расы,Кого бы вы НЕ хотели видеть своим соседом? / Гомосексуала,Кого бы вы НЕ хотели видеть своим соседом? / Иммигранта,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой религии,Кого бы вы НЕ хотели видеть своим соседом? / Не против любого из перечисленных,"Согласны ли вы с утверждением: В целом, из мужчин получаются более хорошие политические лидеры, чем из женщин?","Согласны ли вы с утверждением: Гомосексуальные пары такие же хорошие родители, как и другие пары?",Согласны ли вы с утверждением: Религия играет важную роль в моей жизни.,Могли бы вы посетить несанкционированный политический митинг?,Доверяете ли вы Правительству?,Доверяете ли вы полиции?,"Согласны ли вы с утверждением: Среди политических лидеров женщины более компетентны, чем мужчины",Одобряете ли вы деятельность Владимира Путина?,"По вашему мнению, как часто в вашей стране фальсифицируют выборы?","По вашему мнению, какой должна быть иммиграционная политика?",Доверяете ли вы движениям за женские права?,"Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Для мужчины оправдано ударить свою жену","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Гомосексуализм - это норма","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Проституция может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Аборт может быть оправдан","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Родители могут ударить своего ребёнка","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Секс до брака - это норма","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Религия НЕ играет важную роль в моей жизни","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Мужчины лучше справляются с ответственными должностями","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Самоубийство может быть оправдано","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Эвтаназия может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Случайные половые связи могут быть оправданы","За какую партию вы бы проголосовали, если бы выборы были бы завтра?"
1038029223,2021-12-29 10:08:04,2021-12-29 10:08:04,Женский,до 29,средний город (50-100 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее не согласен,"Ни согласен, ни несогласен",Скорее не согласен,Мог бы посетить,Скорее не доверяю,Скорее доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно доверяю,1.0,5.0,1.0,10.0,4.0,10.0,7.0,4.0,5.0,9.0,8.0,Единая Россия
1038015765,2021-12-29 09:55:00,2021-12-29 09:55:00,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее согласен,Скорее согласен,Скорее не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,Мы должны пускать всех желающих,Скорее доверяю,1.0,5.0,2.0,5.0,1.0,9.0,5.0,5.0,1.0,1.0,3.0,КПРФ
1038011070,2021-12-29 09:50:30,2021-12-29 09:50:30,Женский,до 29,сельский населённый пункт,female_29,,,,,Человека другой религии,,Полностью согласен,Полностью не согласен,Абсолютно согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,Мы должны пускать всех желающих,Скорее не доверяю,1.0,1.0,2.0,1.0,2.0,1.0,1.0,10.0,1.0,3.0,1.0,Единая Россия
1038006279,2021-12-29 09:45:58,2021-12-29 09:45:58,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Полностью не согласен,"Ни согласен, ни несогласен",Скорее не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,Затрудняюсь ответить,Абсолютно доверяю,1.0,3.0,3.0,10.0,2.0,8.0,5.0,1.0,1.0,5.0,1.0,КПРФ
1038002935,2021-12-29 09:42:43,2021-12-29 09:42:43,Женский,до 29,малый город (до 50 тыс. жителей),female_29,Наркозависимого,,,,Человека другой религии,,Скорее согласен,Скорее согласен,Абсолютно согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее согласен,Одобряю,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,5.0,5.0,3.0,2.0,10.0,1.0,5.0,4.0,5.0,9.0,ПАРНАС
1037995426,2021-12-29 09:35:12,2021-12-29 09:35:12,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,,,,,,Не против любого из перечисленных,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Уже посещал,Полностью не доверяю,Скорее не доверяю,Скорее согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно доверяю,1.0,10.0,10.0,10.0,1.0,10.0,10.0,4.0,1.0,10.0,9.0,КПРФ
1037992078,2021-12-29 09:31:47,2021-12-29 09:31:47,Женский,30-49,малый город (до 50 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее не согласен,Скорее согласен,Абсолютно не согласен,Никогда бы не посетил,Полностью доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,"Пускать всех желающих до тех пор, пока есть рабочие места",Затрудняюсь ответить,1.0,6.0,7.0,8.0,1.0,10.0,10.0,5.0,1.0,10.0,8.0,Единая Россия
1037986612,2021-12-29 09:26:23,2021-12-29 09:26:23,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,,,,,,Не против любого из перечисленных,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Никогда бы не посетил,Полностью доверяю,Полностью доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,Мы должны пускать всех желающих,Абсолютно доверяю,1.0,10.0,5.0,10.0,1.0,10.0,10.0,5.0,10.0,10.0,10.0,Единая Россия
1037978440,2021-12-29 09:18:30,2021-12-29 09:18:30,Женский,до 29,средний город (50-100 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее согласен,Скорее не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,3.0,7.0,3.0,5.0,8.0,5.0,8.0,5.0,5.0,3.0,Единая Россия
1037970909,2021-12-29 09:11:02,2021-12-29 09:11:02,Женский,до 29,малый город (до 50 тыс. жителей),female_29,Наркозависимого,,,,,,Полностью не согласен,Скорее согласен,Скорее согласен,Затрудняюсь ответить,Скорее доверяю,Полностью доверяю,Скорее не согласен,Одобряю,Совсем не часто,Мы должны пускать всех желающих,Абсолютно доверяю,1.0,10.0,6.0,10.0,3.0,10.0,4.0,5.0,1.0,5.0,8.0,ЛДПР
1037966649,2021-12-29 09:06:50,2021-12-29 09:06:50,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее не согласен,Скорее согласен,Абсолютно не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,7.0,4.0,10.0,3.0,10.0,10.0,1.0,1.0,10.0,8.0,Зелёные
1037963248,2021-12-29 09:03:26,2021-12-29 09:03:26,Женский,до 29,малый город (до 50 тыс. жителей),female_29,,,,,,Не против любого из перечисленных,Скорее не согласен,Скорее согласен,Абсолютно не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Затрудняюсь ответить,1.0,5.0,5.0,6.0,1.0,10.0,10.0,3.0,6.0,7.0,8.0,КПРФ
1037959158,2021-12-29 08:59:19,2021-12-29 08:59:19,Женский,30-49,малый город (до 50 тыс. жителей),female_29,Наркозависимого,,Гомосексуала,,,,Полностью согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно доверяю,1.0,1.0,1.0,6.0,1.0,9.0,6.0,6.0,1.0,1.0,2.0,Единая Россия
