ID,Время создания,Время изменения,Ваш пол,Сколько вам лет?,"Укажите тип населённого пункта, в котором вы проживаете.",Источник ответов,Кого бы вы НЕ хотели видеть своим соседом? / Наркозависимого,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой расы,Кого бы вы НЕ хотели видеть своим соседом? / Гомосексуала,Кого бы вы НЕ хотели видеть своим соседом? / Иммигранта,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой религии,Кого бы вы НЕ хотели видеть своим соседом? / Не против любого из перечисленных,"Согласны ли вы с утверждением: В целом, из мужчин получаются более хорошие политические лидеры, чем из женщин?","Согласны ли вы с утверждением: Гомосексуальные пары такие же хорошие родители, как и другие пары?",Согласны ли вы с утверждением: Религия играет важную роль в моей жизни.,Могли бы вы посетить несанкционированный политический митинг?,Доверяете ли вы Правительству?,Доверяете ли вы полиции?,"Согласны ли вы с утверждением: Среди политических лидеров женщины более компетентны, чем мужчины",Одобряете ли вы деятельность Владимира Путина?,"По вашему мнению, как часто в вашей стране фальсифицируют выборы?","По вашему мнению, какой должна быть иммиграционная политика?",Доверяете ли вы движениям за женские права?,"Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Для мужчины оправдано ударить свою жену","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Гомосексуализм - это норма","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Проституция может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Аборт может быть оправдан","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Родители могут ударить своего ребёнка","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Секс до брака - это норма","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Религия НЕ играет важную роль в моей жизни","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Мужчины лучше справляются с ответственными должностями","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Самоубийство может быть оправдано","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Эвтаназия может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Случайные половые связи могут быть оправданы","За какую партию вы бы проголосовали, если бы выборы были бы завтра?",failed_sexism_check,failed_religion_check,invalid_age,invalid_sex,failed_control,Q18: Neighbors: Drug addicts,Q19: Neighbors: People of a different race,Q22: Neighbors: Homosexuals,Q21: Neighbors: Immigrants/foreign workers,Q23: Neighbors: People of a different religion,Q29: Men make better political leaders than women do,Q36: Homosexual couples are as good parents as other couples,Q212: Political action: Joining unofficial strikes,Q71: Confidence: The Government,Q69: Confidence: The Police,Q80: Confidence: The Women´s Movement,Q227: How often in country´s elections: Voters are bribed,Q130: Immigration policy preference,Q223: Which party would you vote for if there were a national election tomorrow,Q189: Justifiable: For a man to beat his wife,Q182: Justifiable: Homosexuality,Q183: Justifiable: Prostitution,Q184: Justifiable: Abortion,Q190: Justifiable: Parents beating children,Q186: Justifiable: Sex before marriage,Q187: Justifiable: Suicide,Q188: Justifiable: Euthanasia,Q193: Justifiable: Having casual sex
1044798006,2022-01-05 14:59:25,2022-01-05 14:59:25,Мужской,30-49,средний город (50-100 тыс. жителей),male_30_49,Наркозависимого,,,,,,Полностью согласен,Полностью не согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,8.0,1.0,5.0,9.0,7.0,9.0,10.0,8.0,8.0,9.0,8.0,КПРФ,False,False,False,False,False,1,2,2,2,2,1,5,2,4,3,3,1,3,0,8.0,1.0,5.0,9.0,7.0,9.0,8.0,9.0,8.0
1044797961,2022-01-05 14:59:22,2022-01-05 14:59:22,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_30_49,Наркозависимого,,,,,,Скорее согласен,"Ни согласен, ни несогласен",Скорее не согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Затрудняюсь ответить,1.0,3.0,10.0,10.0,6.0,10.0,9.0,7.0,7.0,10.0,10.0,ЛДПР,False,False,False,False,False,1,2,2,2,2,2,3,2,4,3,-1,2,2,0,1.0,3.0,10.0,10.0,6.0,10.0,7.0,10.0,10.0
1044797944,2022-01-05 14:59:21,2022-01-05 14:59:22,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_30_49,Наркозависимого,,Гомосексуала,Иммигранта,Человека другой религии,,Полностью согласен,Полностью не согласен,Абсолютно согласен,Мог бы посетить,Скорее доверяю,Скорее не доверяю,Абсолютно не согласен,Не одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,7.0,1.0,1.0,7.0,10.0,10.0,3.0,10.0,1.0,8.0,1.0,Родина,False,False,False,False,False,1,2,1,1,1,1,5,2,2,3,4,2,3,0,7.0,1.0,1.0,7.0,10.0,10.0,1.0,8.0,1.0
1044797834,2022-01-05 14:59:15,2022-01-05 14:59:15,Женский,30-49,средний город (50-100 тыс. жителей),male_30_49,Наркозависимого,,Гомосексуала,,,,Полностью согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,5.0,10.0,3.0,10.0,10.0,8.0,1.0,1.0,10.0,Единая Россия,False,False,False,True,False,1,2,1,2,2,1,5,3,2,3,3,3,3,1,1.0,1.0,5.0,10.0,3.0,10.0,1.0,1.0,10.0
1044797794,2022-01-05 14:59:12,2022-01-05 14:59:12,Мужской,30-49,средний город (50-100 тыс. жителей),male_30_49,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Полностью не доверяю,Скорее доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,3.0,1.0,4.0,5.0,1.0,9.0,2.0,2.0,1.0,ЛДПР,False,False,False,False,False,1,2,1,2,2,2,5,3,4,2,4,1,3,0,1.0,1.0,3.0,1.0,4.0,5.0,2.0,2.0,1.0
1044797710,2022-01-05 14:59:06,2022-01-05 14:59:06,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_30_49,Наркозависимого,,,Иммигранта,,,Скорее согласен,Полностью согласен,Абсолютно не согласен,Никогда бы не посетил,Полностью не доверяю,Скорее не доверяю,Скорее согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,2.0,9.0,10.0,10.0,1.0,10.0,10.0,2.0,9.0,10.0,9.0,Зелёные,False,False,False,False,False,1,2,2,1,2,2,1,3,4,3,2,1,3,0,2.0,9.0,10.0,10.0,1.0,10.0,9.0,10.0,9.0
1044797538,2022-01-05 14:58:55,2022-01-05 14:58:55,Мужской,30-49,средний город (50-100 тыс. жителей),male_30_49,Наркозависимого,,,Иммигранта,,,Полностью не согласен,Скорее не согласен,Абсолютно не согласен,Уже посещал,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Не одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,6.0,8.0,8.0,8.0,8.0,10.0,9.0,4.0,10.0,10.0,7.0,Яблоко,False,False,False,False,False,1,2,2,1,2,4,4,1,3,2,2,2,3,0,6.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,7.0
1044797477,2022-01-05 14:58:51,2022-01-05 14:58:51,Мужской,30-49,малый город (до 50 тыс. жителей),male_30_49,Наркозависимого,Человека другой расы,Гомосексуала,Иммигранта,Человека другой религии,,Полностью не согласен,Затрудняюсь ответить,Абсолютно не согласен,Никогда бы не посетил,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,"Пускать всех желающих до тех пор, пока есть рабочие места",Затрудняюсь ответить,1.0,1.0,6.0,7.0,8.0,9.0,10.0,8.0,6.0,6.0,8.0,КПРФ,True,False,False,False,True,1,1,1,1,1,4,-1,3,-1,-1,-1,-1,2,0,1.0,1.0,6.0,7.0,8.0,9.0,6.0,6.0,8.0
1044797340,2022-01-05 14:58:42,2022-01-05 14:58:42,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_30_49,Наркозависимого,,,,,,Скорее не согласен,Скорее согласен,Скорее согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,Затрудняюсь ответить,Скорее не доверяю,4.0,1.0,10.0,10.0,5.0,10.0,2.0,5.0,3.0,9.0,5.0,Зелёные,False,False,False,False,False,1,2,2,2,2,3,2,3,3,2,3,2,-1,0,4.0,1.0,10.0,10.0,5.0,10.0,3.0,9.0,5.0
1044797203,2022-01-05 14:58:33,2022-01-05 14:58:33,Мужской,30-49,средний город (50-100 тыс. жителей),male_30_49,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,2.0,1.0,9.0,3.0,3.0,9.0,3.0,8.0,3.0,3.0,6.0,Зелёные,False,False,False,False,False,1,2,2,2,2,2,5,3,2,2,3,2,3,0,2.0,1.0,9.0,3.0,3.0,9.0,3.0,3.0,6.0
1044796855,2022-01-05 14:58:12,2022-01-05 14:58:12,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_30_49,Наркозависимого,,,,,,Полностью не согласен,Полностью не согласен,Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Полностью не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,10.0,8.0,1.0,5.0,10.0,1.0,5.0,10.0,5.0,ПАРНАС,False,False,False,False,False,1,2,2,2,2,4,5,2,3,4,3,1,3,0,1.0,1.0,10.0,8.0,1.0,5.0,5.0,10.0,5.0
1044796782,2022-01-05 14:58:07,2022-01-05 14:58:07,Мужской,30-49,малый город (до 50 тыс. жителей),male_30_49,Наркозависимого,,Гомосексуала,,,,Полностью не согласен,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Полностью доверяю,Скорее не доверяю,Абсолютно не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,1.0,7.0,10.0,3.0,8.0,1.0,1.0,6.0,5.0,Единая Россия,True,False,False,False,True,1,2,1,2,2,4,5,3,1,3,4,4,3,1,1.0,1.0,1.0,7.0,10.0,3.0,1.0,6.0,5.0
1044796652,2022-01-05 14:57:59,2022-01-05 14:57:59,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_30_49,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Абсолютно согласен,Никогда бы не посетил,Полностью не доверяю,Полностью не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно доверяю,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,КПРФ,False,False,False,False,False,1,2,2,2,2,2,5,3,4,4,1,1,3,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0
1044796580,2022-01-05 14:57:54,2022-01-05 14:57:54,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_30_49,Наркозависимого,,,,,,Скорее не согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Абсолютно не согласен,Не одобряю,Затрудняюсь ответить,"Пускать всех желающих до тех пор, пока есть рабочие места",Абсолютно не доверяю,1.0,1.0,1.0,10.0,6.0,7.0,10.0,6.0,8.0,8.0,6.0,Справедливая Россия - За Правду,False,False,False,False,False,1,2,2,2,2,3,3,-1,3,3,4,-1,2,0,1.0,1.0,1.0,10.0,6.0,7.0,8.0,8.0,6.0
1044796553,2022-01-05 14:57:53,2022-01-05 14:57:53,Мужской,30-49,посёлок городского типа,male_30_49,,,,,,Не против любого из перечисленных,Полностью не согласен,Полностью не согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Абсолютно не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,10.0,7.0,3.0,10.0,10.0,5.0,10.0,10.0,10.0,ПАРНАС,True,False,False,False,True,2,2,2,2,2,4,5,2,4,4,3,1,3,0,1.0,1.0,10.0,7.0,3.0,10.0,10.0,10.0,10.0
1044796461,2022-01-05 14:57:46,2022-01-05 14:57:46,Мужской,30-49,средний город (50-100 тыс. жителей),male_30_49,Наркозависимого,,,,,,Скорее не согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,2.0,5.0,5.0,8.0,3.0,10.0,10.0,5.0,7.0,9.0,9.0,Гражданская платформа,False,False,False,False,False,1,2,2,2,2,3,3,2,4,4,3,1,3,0,2.0,5.0,5.0,8.0,3.0,10.0,7.0,9.0,9.0
1044796387,2022-01-05 14:57:41,2022-01-05 14:57:41,Женский,30-49,средний город (50-100 тыс. жителей),male_30_49,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Затрудняюсь ответить,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,5.0,2.0,5.0,6.0,6.0,10.0,4.0,5.0,5.0,8.0,6.0,Единая Россия,True,False,False,True,True,1,2,2,2,2,2,5,-1,3,-1,-1,2,3,1,5.0,2.0,5.0,6.0,6.0,10.0,5.0,8.0,6.0
