ID,Время создания,Время изменения,Ваш пол,Сколько вам лет?,"Укажите тип населённого пункта, в котором вы проживаете.",Источник ответов,Кого бы вы НЕ хотели видеть своим соседом? / Наркозависимого,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой расы,Кого бы вы НЕ хотели видеть своим соседом? / Гомосексуала,Кого бы вы НЕ хотели видеть своим соседом? / Иммигранта,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой религии,Кого бы вы НЕ хотели видеть своим соседом? / Не против любого из перечисленных,"Согласны ли вы с утверждением: В целом, из мужчин получаются более хорошие политические лидеры, чем из женщин?","Согласны ли вы с утверждением: Гомосексуальные пары такие же хорошие родители, как и другие пары?",Согласны ли вы с утверждением: Религия играет важную роль в моей жизни.,Могли бы вы посетить несанкционированный политический митинг?,Доверяете ли вы Правительству?,Доверяете ли вы полиции?,"Согласны ли вы с утверждением: Среди политических лидеров женщины более компетентны, чем мужчины",Одобряете ли вы деятельность Владимира Путина?,"По вашему мнению, как часто в вашей стране фальсифицируют выборы?","По вашему мнению, какой должна быть иммиграционная политика?",Доверяете ли вы движениям за женские права?,"Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Для мужчины оправдано ударить свою жену","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Гомосексуализм - это норма","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Проституция может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Аборт может быть оправдан","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Родители могут ударить своего ребёнка","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Секс до брака - это норма","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Религия НЕ играет важную роль в моей жизни","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Мужчины лучше справляются с ответственными должностями","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Самоубийство может быть оправдано","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Эвтаназия может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Случайные половые связи могут быть оправданы","За какую партию вы бы проголосовали, если бы выборы были бы завтра?",failed_sexism_check,failed_religion_check,invalid_age,invalid_sex,failed_control,Q18: Neighbors: Drug addicts,Q19: Neighbors: People of a different race,Q22: Neighbors: Homosexuals,Q21: Neighbors: Immigrants/foreign workers,Q23: Neighbors: People of a different religion,Q29: Men make better political leaders than women do,Q36: Homosexual couples are as good parents as other couples,Q212: Political action: Joining unofficial strikes,Q71: Confidence: The Government,Q69: Confidence: The Police,Q80: Confidence: The Women´s Movement,Q227: How often in country´s elections: Voters are bribed,Q130: Immigration policy preference,Q189: Justifiable: For a man to beat his wife,Q182: Justifiable: Homosexuality,Q183: Justifiable: Prostitution,Q184: Justifiable: Abortion,Q190: Justifiable: Parents beating children,Q186: Justifiable: Sex before marriage,Q187: Justifiable: Suicide,Q188: Justifiable: Euthanasia,Q193: Justifiable: Having casual sex
1038848142,2021-12-29 22:21:45,2021-12-29 22:21:45,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее согласен,Полностью согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,10.0,3.0,5.0,3.0,10.0,10.0,7.0,5.0,10.0,5.0,Справедливая Россия - За Правду,False,False,False,False,False,1,1,1,1,1,2,1,3,3,3,2,1,3,1.0,10.0,3.0,5.0,3.0,10.0,5.0,10.0,5.0
1038830840,2021-12-29 22:01:31,2021-12-29 22:01:31,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее согласен,Скорее согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Полностью не доверяю,Скорее согласен,Одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно доверяю,1.0,3.0,1.0,10.0,1.0,10.0,5.0,1.0,7.0,10.0,6.0,Справедливая Россия - За Правду,False,False,False,False,False,1,1,1,1,1,2,2,3,2,4,1,1,3,1.0,3.0,1.0,10.0,1.0,10.0,7.0,10.0,6.0
1038826396,2021-12-29 21:56:31,2021-12-29 21:56:31,Женский,до 29,малый город (до 50 тыс. жителей),female_29,Наркозависимого,,,,,,Полностью не согласен,Затрудняюсь ответить,Скорее не согласен,Затрудняюсь ответить,Полностью не доверяю,Полностью не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,1.0,1.0,7.0,1.0,10.0,7.0,5.0,7.0,1.0,1.0,Единая Россия,True,False,False,False,True,1,1,1,1,1,4,-1,-1,4,4,-1,-1,3,1.0,1.0,1.0,7.0,1.0,10.0,7.0,1.0,1.0
1038799961,2021-12-29 21:26:37,2021-12-29 21:26:37,Женский,до 29,малый город (до 50 тыс. жителей),female_29,Наркозависимого,,Гомосексуала,Иммигранта,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,4.0,7.0,5.0,10.0,6.0,6.0,1.0,5.0,4.0,Единая Россия,False,False,False,False,False,1,1,1,1,1,2,5,3,3,2,3,3,3,1.0,1.0,4.0,7.0,5.0,10.0,1.0,5.0,4.0
1038753851,2021-12-29 20:43:13,2021-12-29 20:43:13,Женский,до 29,средний город (50-100 тыс. жителей),female_29,Наркозависимого,,,,,,Затрудняюсь ответить,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Полностью доверяю,Затрудняюсь ответить,Одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,1.0,10.0,5.0,10.0,10.0,10.0,1.0,10.0,1.0,ЛДПР,False,False,False,False,False,1,1,1,1,1,-1,5,3,2,1,4,1,3,1.0,1.0,1.0,10.0,5.0,10.0,1.0,10.0,1.0
1038689000,2021-12-29 19:48:55,2021-12-29 19:48:55,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Полностью не согласен,"Ни согласен, ни несогласен",Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,2.0,10.0,7.0,10.0,2.0,10.0,9.0,2.0,6.0,3.0,10.0,Единая Россия,False,False,True,False,False,1,1,1,1,1,4,3,3,2,3,2,3,3,2.0,10.0,7.0,10.0,2.0,10.0,6.0,3.0,10.0
1038640603,2021-12-29 19:09:17,2021-12-29 19:09:17,Женский,30-49,средний город (50-100 тыс. жителей),female_29,Наркозависимого,,,,,,Затрудняюсь ответить,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Одобряю,Совсем не часто,Запретить приезжать сюда из других стран,Абсолютно не доверяю,1.0,1.0,4.0,10.0,4.0,10.0,10.0,5.0,3.0,4.0,10.0,Справедливая Россия - За Правду,False,False,True,False,False,1,1,1,1,1,-1,5,3,3,3,4,4,4,1.0,1.0,4.0,10.0,4.0,10.0,3.0,4.0,10.0
1038628655,2021-12-29 18:58:50,2021-12-29 18:58:50,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее согласен,Скорее согласен,Скорее не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,6.0,3.0,8.0,3.0,10.0,5.0,7.0,3.0,7.0,4.0,Единая Россия,False,False,False,False,False,1,1,1,1,1,2,2,-1,3,3,2,2,3,1.0,6.0,3.0,8.0,3.0,10.0,3.0,7.0,4.0
1038624017,2021-12-29 18:54:55,2021-12-29 18:54:55,Женский,до 29,средний город (50-100 тыс. жителей),female_29,Наркозависимого,,,Иммигранта,,,Скорее согласен,Скорее согласен,Абсолютно не согласен,Затрудняюсь ответить,Полностью не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,2.0,8.0,5.0,10.0,3.0,10.0,10.0,7.0,5.0,10.0,8.0,Справедливая Россия - За Правду,False,False,False,False,False,1,1,1,1,1,2,2,-1,4,3,-1,1,3,2.0,8.0,5.0,10.0,3.0,10.0,5.0,10.0,8.0
1038623000,2021-12-29 18:54:04,2021-12-29 18:54:04,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,,,,,,Не против любого из перечисленных,Скорее не согласен,Скорее согласен,Абсолютно согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,1.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,Партия Роста,False,False,False,False,False,1,1,1,1,1,3,2,3,3,3,3,2,3,1.0,1.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0
1038612195,2021-12-29 18:44:53,2021-12-29 18:44:53,Женский,до 29,сельский населённый пункт,female_29,Наркозависимого,,,,,,Полностью не согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Никогда бы не посетил,Полностью не доверяю,Полностью не доверяю,Абсолютно не согласен,Не одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,4.0,3.0,10.0,1.0,10.0,10.0,1.0,5.0,7.0,10.0,ЛДПР,True,False,False,False,True,1,1,1,1,1,4,3,3,4,4,3,2,3,1.0,4.0,3.0,10.0,1.0,10.0,5.0,7.0,10.0
1038572442,2021-12-29 18:11:05,2021-12-29 18:11:05,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Затрудняюсь ответить,Полностью не согласен,Скорее согласен,Затрудняюсь ответить,Затрудняюсь ответить,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Очень часто,Затрудняюсь ответить,Затрудняюсь ответить,1.0,1.0,1.0,5.0,1.0,6.0,6.0,6.0,6.0,6.0,1.0,ЛДПР,False,False,False,False,False,1,1,1,1,1,-1,5,-1,-1,3,-1,1,-1,1.0,1.0,1.0,5.0,1.0,6.0,6.0,6.0,1.0
1038548399,2021-12-29 17:49:46,2021-12-29 17:49:46,Женский,до 29,средний город (50-100 тыс. жителей),female_29,,,,,,Не против любого из перечисленных,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Скорее согласен,Не одобряю,Очень часто,Мы должны пускать всех желающих,Абсолютно доверяю,1.0,10.0,10.0,10.0,1.0,10.0,10.0,1.0,8.0,10.0,10.0,ЛДПР,False,False,False,False,False,1,1,1,1,1,4,1,2,4,4,1,1,1,1.0,10.0,10.0,10.0,1.0,10.0,8.0,10.0,10.0
1038543359,2021-12-29 17:45:21,2021-12-29 17:45:21,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,Иммигранта,,,Затрудняюсь ответить,Скорее не согласен,Затрудняюсь ответить,Мог бы посетить,Полностью не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,1.0,1.0,8.0,4.0,10.0,7.0,6.0,1.0,7.0,4.0,Партия Роста,False,False,False,False,False,1,1,1,1,1,-1,4,2,4,-1,-1,1,3,1.0,1.0,1.0,8.0,4.0,10.0,1.0,7.0,4.0
1038526795,2021-12-29 17:31:08,2021-12-29 17:31:08,Мужской,30-49,крупный город (свыше 500 тыс. жителей),female_29,,,,,,Не против любого из перечисленных,Скорее согласен,Скорее не согласен,Скорее не согласен,Никогда бы не посетил,Полностью доверяю,Полностью доверяю,Скорее не согласен,Одобряю,Не очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Абсолютно доверяю,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,Единая Россия,False,False,True,True,False,1,1,1,1,1,2,4,3,1,1,1,3,2,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0
1038479003,2021-12-29 16:50:26,2021-12-29 16:50:26,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее согласен,Скорее не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,Мы должны пускать всех желающих,Скорее доверяю,1.0,1.0,1.0,10.0,4.0,10.0,10.0,10.0,1.0,1.0,10.0,Единая Россия,False,False,True,False,False,1,1,1,1,1,2,4,3,2,2,2,-1,1,1.0,1.0,1.0,10.0,4.0,10.0,1.0,1.0,10.0
1038477720,2021-12-29 16:49:26,2021-12-29 16:49:26,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Затрудняюсь ответить,Полностью согласен,Абсолютно согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее доверяю,Скорее согласен,Не одобряю,Не очень часто,Затрудняюсь ответить,Скорее не доверяю,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Зелёные,True,False,False,False,True,1,1,1,1,1,-1,1,-1,3,2,3,3,-1,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1038461682,2021-12-29 16:36:23,2021-12-29 16:36:23,Мужской,до 29,средний город (50-100 тыс. жителей),female_29,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Затрудняюсь ответить,Не одобряю,Очень часто,Затрудняюсь ответить,Скорее доверяю,1.0,10.0,1.0,10.0,1.0,10.0,10.0,1.0,5.0,9.0,10.0,Яблоко,True,False,False,True,True,1,1,1,1,1,4,1,2,4,4,2,1,-1,1.0,10.0,1.0,10.0,1.0,10.0,5.0,9.0,10.0
